country,date,indicator,description,value
Saudi Arabia,2005,NY.GDP.MKTP.CD,GDP (current US$),328459608764.111
Saudi Arabia,2004,NY.GDP.MKTP.CD,GDP (current US$),258742133333.333
Saudi Arabia,2003,NY.GDP.MKTP.CD,GDP (current US$),215807733333.333
Saudi Arabia,2002,NY.GDP.MKTP.CD,GDP (current US$),189605866666.667
Saudi Arabia,2001,NY.GDP.MKTP.CD,GDP (current US$),184137600000.0
Saudi Arabia,2000,NY.GDP.MKTP.CD,GDP (current US$),189514933333.333
Saudi Arabia,1999,NY.GDP.MKTP.CD,GDP (current US$),161717066666.667
Saudi Arabia,1998,NY.GDP.MKTP.CD,GDP (current US$),146775466666.667
Saudi Arabia,1997,NY.GDP.MKTP.CD,GDP (current US$),165963684913.218
Saudi Arabia,1996,NY.GDP.MKTP.CD,GDP (current US$),158662483311.081
Saudi Arabia,1995,NY.GDP.MKTP.CD,GDP (current US$),143343124165.554
Saudi Arabia,1994,NY.GDP.MKTP.CD,GDP (current US$),135174899866.489
Saudi Arabia,1993,NY.GDP.MKTP.CD,GDP (current US$),132967957276.368
Saudi Arabia,1992,NY.GDP.MKTP.CD,GDP (current US$),137087850467.29
Saudi Arabia,1991,NY.GDP.MKTP.CD,GDP (current US$),132223230974.633
United Arab Emirates,2023,NY.GDP.MKTP.CD,GDP (current US$),514130432653.081
United Arab Emirates,2022,NY.GDP.MKTP.CD,GDP (current US$),502731935197.487
United Arab Emirates,2021,NY.GDP.MKTP.CD,GDP (current US$),415178792769.884
United Arab Emirates,2020,NY.GDP.MKTP.CD,GDP (current US$),349473015336.939
United Arab Emirates,2019,NY.GDP.MKTP.CD,GDP (current US$),417989721734.494
United Arab Emirates,2018,NY.GDP.MKTP.CD,GDP (current US$),427049432149.345
United Arab Emirates,2017,NY.GDP.MKTP.CD,GDP (current US$),390516804016.501
United Arab Emirates,2016,NY.GDP.MKTP.CD,GDP (current US$),369255326235.771
United Arab Emirates,2015,NY.GDP.MKTP.CD,GDP (current US$),370275469560.166
United Arab Emirates,2014,NY.GDP.MKTP.CD,GDP (current US$),414105366758.911
United Arab Emirates,2013,NY.GDP.MKTP.CD,GDP (current US$),400218529747.597
United Arab Emirates,2012,NY.GDP.MKTP.CD,GDP (current US$),384610125384.033
United Arab Emirates,2011,NY.GDP.MKTP.CD,GDP (current US$),360832739558.385
United Arab Emirates,2010,NY.GDP.MKTP.CD,GDP (current US$),300189052694.029
United Arab Emirates,2009,NY.GDP.MKTP.CD,GDP (current US$),253547358747.447
United Arab Emirates,2008,NY.GDP.MKTP.CD,GDP (current US$),315474615738.598
United Arab Emirates,2007,NY.GDP.MKTP.CD,GDP (current US$),257916133424.098
United Arab Emirates,2006,NY.GDP.MKTP.CD,GDP (current US$),222116541865.214
United Arab Emirates,2005,NY.GDP.MKTP.CD,GDP (current US$),180617467964.602
United Arab Emirates,2004,NY.GDP.MKTP.CD,GDP (current US$),147824370319.946
United Arab Emirates,2003,NY.GDP.MKTP.CD,GDP (current US$),124346358066.712
United Arab Emirates,2002,NY.GDP.MKTP.CD,GDP (current US$),109816201497.617
United Arab Emirates,2001,NY.GDP.MKTP.CD,GDP (current US$),103311640571.818
United Arab Emirates,2000,NY.GDP.MKTP.CD,GDP (current US$),104337372362.151
United Arab Emirates,1999,NY.GDP.MKTP.CD,GDP (current US$),84445473110.9598
United Arab Emirates,1998,NY.GDP.MKTP.CD,GDP (current US$),75674336283.1858
United Arab Emirates,1997,NY.GDP.MKTP.CD,GDP (current US$),78839008444.5655
United Arab Emirates,1996,NY.GDP.MKTP.CD,GDP (current US$),73571233996.1863
United Arab Emirates,1995,NY.GDP.MKTP.CD,GDP (current US$),65743666575.8649
United Arab Emirates,1994,NY.GDP.MKTP.CD,GDP (current US$),59305093979.842
United Arab Emirates,1993,NY.GDP.MKTP.CD,GDP (current US$),55625170253.337
United Arab Emirates,1992,NY.GDP.MKTP.CD,GDP (current US$),54239171887.769
United Arab Emirates,1991,NY.GDP.MKTP.CD,GDP (current US$),51552165622.4462
New Zealand,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),48280.8114166238
New Zealand,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),48216.5095836302
New Zealand,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),49624.1816729553
New Zealand,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),41785.6922905898
New Zealand,2019,NY.GDP.PCAP.CD,GDP per capita (current US$),42747.2099299966
New Zealand,2018,NY.GDP.PCAP.CD,GDP per capita (current US$),43228.6976473771
New Zealand,2017,NY.GDP.PCAP.CD,GDP per capita (current US$),42913.186956185
New Zealand,2016,NY.GDP.PCAP.CD,GDP per capita (current US$),40070.8956577431
New Zealand,2015,NY.GDP.PCAP.CD,GDP per capita (current US$),38639.3501941427
New Zealand,2014,NY.GDP.PCAP.CD,GDP per capita (current US$),44578.2253868016
New Zealand,2013,NY.GDP.PCAP.CD,GDP per capita (current US$),42977.388040868
New Zealand,2012,NY.GDP.PCAP.CD,GDP per capita (current US$),39974.2997334925
New Zealand,2011,NY.GDP.PCAP.CD,GDP per capita (current US$),38388.5280906616
New Zealand,2010,NY.GDP.PCAP.CD,GDP per capita (current US$),33676.7741239925
New Zealand,2009,NY.GDP.PCAP.CD,GDP per capita (current US$),28209.3623271229
New Zealand,2008,NY.GDP.PCAP.CD,GDP per capita (current US$),31252.9625640673
New Zealand,2007,NY.GDP.PCAP.CD,GDP per capita (current US$),32479.9817381467
New Zealand,2006,NY.GDP.PCAP.CD,GDP per capita (current US$),26654.5932018985
New Zealand,2005,NY.GDP.PCAP.CD,GDP per capita (current US$),27751.0654708859
New Zealand,2004,NY.GDP.PCAP.CD,GDP per capita (current US$),25420.234882944
New Zealand,2003,NY.GDP.PCAP.CD,GDP per capita (current US$),21913.7081719961
New Zealand,2002,NY.GDP.PCAP.CD,GDP per capita (current US$),16874.1874918196
New Zealand,2001,NY.GDP.PCAP.CD,GDP per capita (current US$),13882.8568268586
New Zealand,2000,NY.GDP.PCAP.CD,GDP per capita (current US$),13641.1027183822
New Zealand,1999,NY.GDP.PCAP.CD,GDP per capita (current US$),15322.2238340267
New Zealand,1998,NY.GDP.PCAP.CD,GDP per capita (current US$),14738.4455703918
New Zealand,1997,NY.GDP.PCAP.CD,GDP per capita (current US$),17474.187029724
New Zealand,1996,NY.GDP.PCAP.CD,GDP per capita (current US$),18794.436039393
New Zealand,1995,NY.GDP.PCAP.CD,GDP per capita (current US$),17400.4201848172
New Zealand,1994,NY.GDP.PCAP.CD,GDP per capita (current US$),15280.3127842922
New Zealand,1993,NY.GDP.PCAP.CD,GDP per capita (current US$),13094.3454502639
New Zealand,1992,NY.GDP.PCAP.CD,GDP per capita (current US$),11793.1392416214
New Zealand,1991,NY.GDP.PCAP.CD,GDP per capita (current US$),12230.0734548834
United States,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),82769.4122114216
United States,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),78035.1753604212
United States,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),71318.3073592183
United States,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),64411.3731779373
United States,2019,NY.GDP.PCAP.CD,GDP per capita (current US$),65604.6815198734
United States,2018,NY.GDP.PCAP.CD,GDP per capita (current US$),63201.0458483771
United States,2017,NY.GDP.PCAP.CD,GDP per capita (current US$),60322.2614241747
United States,2016,NY.GDP.PCAP.CD,GDP per capita (current US$),58206.6141931844
United States,2015,NY.GDP.PCAP.CD,GDP per capita (current US$),57040.2082136605
United States,2014,NY.GDP.PCAP.CD,GDP per capita (current US$),55304.3155317137
United States,2013,NY.GDP.PCAP.CD,GDP per capita (current US$),53409.7507774372
United States,2012,NY.GDP.PCAP.CD,GDP per capita (current US$),51784.4114692048
United States,2011,NY.GDP.PCAP.CD,GDP per capita (current US$),50065.9789470675
United States,2010,NY.GDP.PCAP.CD,GDP per capita (current US$),48650.6643227232
United States,2009,NY.GDP.PCAP.CD,GDP per capita (current US$),47194.9500893872
United States,2008,NY.GDP.PCAP.CD,GDP per capita (current US$),48570.0594269601
United States,2007,NY.GDP.PCAP.CD,GDP per capita (current US$),48050.227412195
United States,2006,NY.GDP.PCAP.CD,GDP per capita (current US$),46301.9876485519
United States,2005,NY.GDP.PCAP.CD,GDP per capita (current US$),44123.3996470026
United States,2004,NY.GDP.PCAP.CD,GDP per capita (current US$),41724.6411982614
United States,2003,NY.GDP.PCAP.CD,GDP per capita (current US$),39490.3023903176
United States,2002,NY.GDP.PCAP.CD,GDP per capita (current US$),37997.7424300242
United States,2001,NY.GDP.PCAP.CD,GDP per capita (current US$),37133.6203973517
United States,2000,NY.GDP.PCAP.CD,GDP per capita (current US$),36329.9702595751
United States,1999,NY.GDP.PCAP.CD,GDP per capita (current US$),34515.3813073394
United States,1998,NY.GDP.PCAP.CD,GDP per capita (current US$),32853.6725949234
United States,1997,NY.GDP.PCAP.CD,GDP per capita (current US$),31459.1299691554
United States,1996,NY.GDP.PCAP.CD,GDP per capita (current US$),29967.7127181749
United States,1995,NY.GDP.PCAP.CD,GDP per capita (current US$),28690.8757013347
United States,1994,NY.GDP.PCAP.CD,GDP per capita (current US$),27694.853416234
United States,1993,NY.GDP.PCAP.CD,GDP per capita (current US$),26387.2937338171
United States,1992,NY.GDP.PCAP.CD,GDP per capita (current US$),25418.9907763319
United States,1991,NY.GDP.PCAP.CD,GDP per capita (current US$),24342.2589048189
China,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),12614.0617416421
China,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),12662.5826712038
China,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),12617.5051041181
China,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),10408.7195541075
China,2019,NY.GDP.PCAP.CD,GDP per capita (current US$),10143.8602206165
China,2018,NY.GDP.PCAP.CD,GDP per capita (current US$),9905.40638304527
China,2017,NY.GDP.PCAP.CD,GDP per capita (current US$),8817.04560829162
China,2016,NY.GDP.PCAP.CD,GDP per capita (current US$),8094.39016735149
China,2015,NY.GDP.PCAP.CD,GDP per capita (current US$),8016.44559489998
China,2014,NY.GDP.PCAP.CD,GDP per capita (current US$),7636.07434020616
China,2013,NY.GDP.PCAP.CD,GDP per capita (current US$),7020.3860742288
China,2012,NY.GDP.PCAP.CD,GDP per capita (current US$),6300.58217951734
China,2011,NY.GDP.PCAP.CD,GDP per capita (current US$),5614.38602225277
China,2010,NY.GDP.PCAP.CD,GDP per capita (current US$),4550.47394356715
China,2009,NY.GDP.PCAP.CD,GDP per capita (current US$),3832.2274569094
China,2008,NY.GDP.PCAP.CD,GDP per capita (current US$),3468.32706307504
China,2007,NY.GDP.PCAP.CD,GDP per capita (current US$),2693.95873160283
China,2006,NY.GDP.PCAP.CD,GDP per capita (current US$),2099.2194300499
China,2005,NY.GDP.PCAP.CD,GDP per capita (current US$),1753.41419160544
China,2004,NY.GDP.PCAP.CD,GDP per capita (current US$),1508.66791560781
China,2003,NY.GDP.PCAP.CD,GDP per capita (current US$),1288.63749134336
China,2002,NY.GDP.PCAP.CD,GDP per capita (current US$),1148.51425710711
China,2001,NY.GDP.PCAP.CD,GDP per capita (current US$),1053.11231442789
China,2000,NY.GDP.PCAP.CD,GDP per capita (current US$),959.360431369138
China,1999,NY.GDP.PCAP.CD,GDP per capita (current US$),873.292336318005
China,1998,NY.GDP.PCAP.CD,GDP per capita (current US$),828.594691043134
China,1997,NY.GDP.PCAP.CD,GDP per capita (current US$),781.74256121344
China,1996,NY.GDP.PCAP.CD,GDP per capita (current US$),709.415888233368
China,1995,NY.GDP.PCAP.CD,GDP per capita (current US$),609.604337927454
China,1994,NY.GDP.PCAP.CD,GDP per capita (current US$),473.489916407064
China,1993,NY.GDP.PCAP.CD,GDP per capita (current US$),377.3898394789
China,1992,NY.GDP.PCAP.CD,GDP per capita (current US$),366.460692306116
China,1991,NY.GDP.PCAP.CD,GDP per capita (current US$),333.142145400184
India,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),2480.79208721621
India,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),2352.61392452078
India,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),2239.61384367482
India,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),1907.04251637669
India,2019,NY.GDP.PCAP.CD,GDP per capita (current US$),2041.42863698585
India,2018,NY.GDP.PCAP.CD,GDP per capita (current US$),1966.25455171679
India,2017,NY.GDP.PCAP.CD,GDP per capita (current US$),1950.10468280866
India,2016,NY.GDP.PCAP.CD,GDP per capita (current US$),1707.50892912243
India,2015,NY.GDP.PCAP.CD,GDP per capita (current US$),1583.99815907985
India,2014,NY.GDP.PCAP.CD,GDP per capita (current US$),1553.88396075118
India,2013,NY.GDP.PCAP.CD,GDP per capita (current US$),1432.84397512195
India,2012,NY.GDP.PCAP.CD,GDP per capita (current US$),1429.32199520032
India,2011,NY.GDP.PCAP.CD,GDP per capita (current US$),1445.46127486037
India,2010,NY.GDP.PCAP.CD,GDP per capita (current US$),1347.51939071367
India,2009,NY.GDP.PCAP.CD,GDP per capita (current US$),1094.94974598436
India,2008,NY.GDP.PCAP.CD,GDP per capita (current US$),992.519584923828
India,2007,NY.GDP.PCAP.CD,GDP per capita (current US$),1021.88707706826
India,2006,NY.GDP.PCAP.CD,GDP per capita (current US$),801.668353659022
India,2005,NY.GDP.PCAP.CD,GDP per capita (current US$),710.488080408949
India,2004,NY.GDP.PCAP.CD,GDP per capita (current US$),624.258826510066
India,2003,NY.GDP.PCAP.CD,GDP per capita (current US$),544.143133545002
India,2002,NY.GDP.PCAP.CD,GDP per capita (current US$),469.149928973927
India,2001,NY.GDP.PCAP.CD,GDP per capita (current US$),450.357900514128
India,2000,NY.GDP.PCAP.CD,GDP per capita (current US$),442.750218937263
India,1999,NY.GDP.PCAP.CD,GDP per capita (current US$),441.927991436397
India,1998,NY.GDP.PCAP.CD,GDP per capita (current US$),413.630864056851
India,1997,NY.GDP.PCAP.CD,GDP per capita (current US$),416.228116203753
India,1996,NY.GDP.PCAP.CD,GDP per capita (current US$),401.046754673579
India,1995,NY.GDP.PCAP.CD,GDP per capita (current US$),375.17600537305
India,1994,NY.GDP.PCAP.CD,GDP per capita (current US$),347.73421473994
India,1993,NY.GDP.PCAP.CD,GDP per capita (current US$),302.884806246174
India,1992,NY.GDP.PCAP.CD,GDP per capita (current US$),319.182472626315
India,1991,NY.GDP.PCAP.CD,GDP per capita (current US$),305.574055928592
South Africa,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),6022.5425418935
South Africa,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),6523.41097815853
South Africa,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),6843.39941886204
South Africa,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),5580.60383075189
South Africa,2019,NY.GDP.PCAP.CD,GDP per capita (current US$),6533.71121032856
South Africa,2018,NY.GDP.PCAP.CD,GDP per capita (current US$),6914.1780318076
South Africa,2017,NY.GDP.PCAP.CD,GDP per capita (current US$),6618.33508255701
South Africa,2016,NY.GDP.PCAP.CD,GDP per capita (current US$),5651.20585165749
South Africa,2015,NY.GDP.PCAP.CD,GDP per capita (current US$),6112.27382485974
South Africa,2014,NY.GDP.PCAP.CD,GDP per capita (current US$),6856.73137092522
South Africa,2013,NY.GDP.PCAP.CD,GDP per capita (current US$),7331.65467384919
South Africa,2012,NY.GDP.PCAP.CD,GDP per capita (current US$),8076.97678479741
South Africa,2011,NY.GDP.PCAP.CD,GDP per capita (current US$),8646.05571071635
South Africa,2010,NY.GDP.PCAP.CD,GDP per capita (current US$),7973.47195771517
South Africa,2009,NY.GDP.PCAP.CD,GDP per capita (current US$),6374.70560042992
South Africa,2008,NY.GDP.PCAP.CD,GDP per capita (current US$),6184.75474328399
South Africa,2007,NY.GDP.PCAP.CD,GDP per capita (current US$),6591.85535960564
South Africa,2006,NY.GDP.PCAP.CD,GDP per capita (current US$),6077.38293388876
South Africa,2005,NY.GDP.PCAP.CD,GDP per capita (current US$),5836.87663325127
South Africa,2004,NY.GDP.PCAP.CD,GDP per capita (current US$),5221.46333731721
South Africa,2003,NY.GDP.PCAP.CD,GDP per capita (current US$),4062.21755993786
South Africa,2002,NY.GDP.PCAP.CD,GDP per capita (current US$),2688.23676032806
South Africa,2001,NY.GDP.PCAP.CD,GDP per capita (current US$),2847.15191945908
South Africa,2000,NY.GDP.PCAP.CD,GDP per capita (current US$),3217.84693448467
South Africa,1999,NY.GDP.PCAP.CD,GDP per capita (current US$),3242.36830483958
South Africa,1998,NY.GDP.PCAP.CD,GDP per capita (current US$),3309.60933087472
South Africa,1997,NY.GDP.PCAP.CD,GDP per capita (current US$),3700.23554789867
South Africa,1996,NY.GDP.PCAP.CD,GDP per capita (current US$),3617.55336002932
South Africa,1995,NY.GDP.PCAP.CD,GDP per capita (current US$),3855.6340871567
South Africa,1994,NY.GDP.PCAP.CD,GDP per capita (current US$),3488.59711541763
South Africa,1993,NY.GDP.PCAP.CD,GDP per capita (current US$),3399.64009566241
South Africa,1992,NY.GDP.PCAP.CD,GDP per capita (current US$),3462.39400202835
South Africa,1991,NY.GDP.PCAP.CD,GDP per capita (current US$),3243.23616023953
Brazil,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),10294.866680778
Brazil,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),9281.33334441234
Brazil,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),7972.53665048385
Brazil,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),7074.19378281866
Brazil,2019,NY.GDP.PCAP.CD,GDP per capita (current US$),9029.83326742175
Brazil,2018,NY.GDP.PCAP.CD,GDP per capita (current US$),9300.66164936497
Brazil,2017,NY.GDP.PCAP.CD,GDP per capita (current US$),10080.5092817775
Brazil,2016,NY.GDP.PCAP.CD,GDP per capita (current US$),8836.28652636996
Brazil,2015,NY.GDP.PCAP.CD,GDP per capita (current US$),8936.19661756825
Brazil,2014,NY.GDP.PCAP.CD,GDP per capita (current US$),12274.9939689363
Brazil,2013,NY.GDP.PCAP.CD,GDP per capita (current US$),12458.891214816
Brazil,2012,NY.GDP.PCAP.CD,GDP per capita (current US$),12521.7213530369
Brazil,2011,NY.GDP.PCAP.CD,GDP per capita (current US$),13396.6243566047
Brazil,2010,NY.GDP.PCAP.CD,GDP per capita (current US$),11403.2821284616
Brazil,2009,NY.GDP.PCAP.CD,GDP per capita (current US$),8678.65922498836
Brazil,2008,NY.GDP.PCAP.CD,GDP per capita (current US$),8908.33176567294
Brazil,2007,NY.GDP.PCAP.CD,GDP per capita (current US$),7409.69130727951
Brazil,2006,NY.GDP.PCAP.CD,GDP per capita (current US$),5934.1447107274
Brazil,2005,NY.GDP.PCAP.CD,GDP per capita (current US$),4827.78173052472
Brazil,2004,NY.GDP.PCAP.CD,GDP per capita (current US$),3663.823188064
Brazil,2003,NY.GDP.PCAP.CD,GDP per capita (current US$),3090.6070097455
Brazil,2002,NY.GDP.PCAP.CD,GDP per capita (current US$),2855.94018885769
Brazil,2001,NY.GDP.PCAP.CD,GDP per capita (current US$),3176.28935747524
Brazil,2000,NY.GDP.PCAP.CD,GDP per capita (current US$),3766.54811466032
Brazil,1999,NY.GDP.PCAP.CD,GDP per capita (current US$),3493.57162513699
Brazil,1998,NY.GDP.PCAP.CD,GDP per capita (current US$),5105.89099544117
Brazil,1997,NY.GDP.PCAP.CD,GDP per capita (current US$),5299.39630404412
Brazil,1996,NY.GDP.PCAP.CD,GDP per capita (current US$),5179.13052002464
Brazil,1995,NY.GDP.PCAP.CD,GDP per capita (current US$),4756.74840785403
Brazil,1994,NY.GDP.PCAP.CD,GDP per capita (current US$),3298.71250747787
Brazil,1993,NY.GDP.PCAP.CD,GDP per capita (current US$),2348.88247685352
Brazil,1992,NY.GDP.PCAP.CD,GDP per capita (current US$),2127.31642731638
Brazil,1991,NY.GDP.PCAP.CD,GDP per capita (current US$),2257.6092968885
Russian Federation,2023,NY.GDP.PCAP.CD,GDP per capita (current US$),13817.0458984375
Russian Federation,2022,NY.GDP.PCAP.CD,GDP per capita (current US$),15445.2421875
Russian Federation,2021,NY.GDP.PCAP.CD,GDP per capita (current US$),12521.5224609375
Russian Federation,2020,NY.GDP.PCAP.CD,GDP per capita (current US$),10108.3271484375
Russian Federation,2019,NY.GDP.PCAP.CD,GDP per capita (current US$),11447.701171875
Russian Federation,2018,NY.GDP.PCAP.CD,GDP per capita (current US$),11211.8876953125
Russian Federation,2017,NY.GDP.PCAP.CD,GDP per capita (current US$),10658.9130859375
Russian Federation,2016,NY.GDP.PCAP.CD,GDP per capita (current US$),8663.158203125
Russian Federation,2015,NY.GDP.PCAP.CD,GDP per capita (current US$),9277.7138671875
Russian Federation,2014,NY.GDP.PCAP.CD,GDP per capita (current US$),14055.47265625
Russian Federation,2013,NY.GDP.PCAP.CD,GDP per capita (current US$),15941.4482421875
Russian Federation,2012,NY.GDP.PCAP.CD,GDP per capita (current US$),15401.8515625
Russian Federation,2011,NY.GDP.PCAP.CD,GDP per capita (current US$),14305.33203125
Russian Federation,2010,NY.GDP.PCAP.CD,GDP per capita (current US$),10674.990234375
Russian Federation,2009,NY.GDP.PCAP.CD,GDP per capita (current US$),8562.82421875
Russian Federation,2008,NY.GDP.PCAP.CD,GDP per capita (current US$),11635.2841796875
Russian Federation,2007,NY.GDP.PCAP.CD,GDP per capita (current US$),9101.2392578125
Russian Federation,2006,NY.GDP.PCAP.CD,GDP per capita (current US$),6920.19970703125
Russian Federation,2005,NY.GDP.PCAP.CD,GDP per capita (current US$),5323.455078125
Russian Federation,2004,NY.GDP.PCAP.CD,GDP per capita (current US$),4102.36474609375
Russian Federation,2003,NY.GDP.PCAP.CD,GDP per capita (current US$),2975.123046875
Russian Federation,2002,NY.GDP.PCAP.CD,GDP per capita (current US$),2377.52954101563
Russian Federation,2001,NY.GDP.PCAP.CD,GDP per capita (current US$),2100.3525390625
Russian Federation,2000,NY.GDP.PCAP.CD,GDP per capita (current US$),1771.59411621094
Russian Federation,1999,NY.GDP.PCAP.CD,GDP per capita (current US$),1330.75720214844
Russian Federation,1998,NY.GDP.PCAP.CD,GDP per capita (current US$),1834.86181640625
Russian Federation,1997,NY.GDP.PCAP.CD,GDP per capita (current US$),2737.57202148438
Russian Federation,1996,NY.GDP.PCAP.CD,GDP per capita (current US$),2643.92919921875
Russian Federation,1995,NY.GDP.PCAP.CD,GDP per capita (current US$),2665.77978515625
Russian Federation,1994,NY.GDP.PCAP.CD,GDP per capita (current US$),2662.10400390625
Russian Federation,1993,NY.GDP.PCAP.CD,GDP per capita (current US$),2930.67016601563
Russian Federation,1992,NY.GDP.PCAP.CD,GDP per capita (current US$),3098.802734375
Russian Federation,1991,NY.GDP.PCAP.CD,GDP per capita (current US$),3490.45239257813
"Egypt, Arab Rep.",2023,NY.GDP.PCAP.CD,GDP per capita (current US$),3457.45691570455
"Egypt, Arab Rep.",2022,NY.GDP.PCAP.CD,GDP per capita (current US$),4233.30783744856
"Egypt, Arab Rep.",2021,NY.GDP.PCAP.CD,GDP per capita (current US$),3827.35415374308
